iso_origin;iso_dest;dist_eco;dist_capitale;dist_ponderee_pop
AGO;PER;9843.897;9843.897;9846.797
AGO;PHL;12159.63;12159.63;12190
AGO;PLW;13562.46;13562.46;13505.62
AGO;PNG;14529.4;14529.4;14498.28
AGO;POL;6838.712;6838.712;6880.082
AGO;PRI;9222.951;9222.951;9327.696
AGO;PRK;12578.15;12578.15;12652.69
AGO;PRT;5779.503;5779.503;5956.993
AGO;PRY;7684.19;7684.19;7629.714
AGO;PYF;16543.5;16543.5;16484.36
AGO;QAT;5620.981;5620.981;5653.597
AGO;REU;4718.442;4718.442;4629.892
AGO;ROM;6066.591;6066.591;6269.026
AGO;RUS;7535.854;7535.854;8103.861
AGO;RWA;2014.346;2014.346;1996.589
AGO;SAU;5207.322;5207.322;4945.64
AGO;SDN;3447.449;3447.449;3417.58
AGO;SEN;4277.941;4277.941;4348.78
AGO;SGP;10104.83;10104.83;10046.3
AGO;SHN;2203.998;2203.998;2653.721
AGO;SLB;15818.79;15818.79;15701.08
AGO;SLE;3517.934;3517.934;3571.073
AGO;SLV;11580.46;11580.46;11659.59
AGO;SMR;5875.244;5875.244;5985.859
AGO;SOM;3760.601;3760.601;3777.943
AGO;SPM;9206.762;9206.762;9340.195
AGO;STP;1239.145;1239.145;1389.717
AGO;SUR;7771.882;7771.882;7830.845
AGO;SVK;6355.751;6355.751;6525.123
AGO;SVN;6111.597;6111.597;6231.905
AGO;SWE;7599.202;7599.202;7644.175
AGO;SWZ;2711.923;2711.923;2623.159
AGO;SYC;4687.008;4687.008;4637.132
AGO;SYR;5305.969;5305.969;5567.093
AGO;TCA;9801.308;9801.308;9909.065
AGO;TCD;2345.135;2345.135;2372.16
AGO;TGO;2128.469;2128.469;2363.266
AGO;THA;9955.721;9955.721;9936.604
AGO;TJK;7803.152;7803.152;7875.684
AGO;TKL;17965.46;17965.46;17829.95
AGO;TKM;7002.799;7002.799;7175.504
AGO;TMP;12285.98;12285.98;12203.58
AGO;TON;16570.23;16570.23;16490.04
AGO;TTO;8557.671;8557.671;8628.048
AGO;TUN;5092.534;5092.534;5108.719
AGO;TUR;5778.666;5790.759;5816.24
AGO;TUV;17554.26;17554.26;17424.38
AGO;TWN;12268.99;12268.99;12198.56
AGO;TZA;2880.082;2498.828;2596.974
AGO;UGA;2373.897;2373.897;2384.524
AGO;UKR;6802.643;6802.643;6798.637
AGO;URY;7581.052;7581.052;7575.981
AGO;USA;10427.39;10653.89;12153.61
AGO;UZB;7977.375;7977.375;7929.39
AGO;VCT;8587.411;8587.411;8674.43
AGO;VEN;9137.924;9137.924;9298.371
AGO;VGB;9066.944;9066.944;9160.086
AGO;VNM;10637.65;10637.65;10600.14
AGO;VUT;15999.4;15999.4;15904.93
AGO;WLF;17358.19;17358.19;17235.04
AGO;WSM;16571.79;16571.79;17327.34
AGO;YEM;4352.742;4352.742;4339.131
AGO;YUG;6017.293;6017.293;6037.035
AGO;ZAF;2844.23;2458.174;2579.672
AGO;ZAR;553.1064;553.1064;1026.17
AGO;ZMB;1791.822;1791.822;1683.337
AGO;ZWE;2170.012;2170.012;2048.661
AIA;ABW;983.2682;983.2682;976.8973
AIA;AFG;12292.16;12292.16;12205.45
AIA;AGO;8901.464;8901.464;8998.16
AIA;AIA;3.79869;3.79869;19.41249
AIA;ALB;8108.476;8108.476;8114.945
AIA;AND;6589.531;6589.531;6593.265
AIA;ANT;927.4568;927.4568;801.7491
AIA;ARE;11757.2;11757.2;11801.63
AIA;ARG;5905.684;5905.684;5734.338
AIA;ARM;10127.37;10127.37;10132.05
AIA;ATG;177.8854;177.8854;178.2644
AIA;AUS;16217.81;16337.33;16609.93
AIA;AUT;7742.359;7742.359;7660.495
AIA;AZE;10525.91;10525.91;10449.22
AIA;BDI;10385.66;10385.66;10417.11
AIA;BEL;6876.788;6876.788;6877.249
AIA;BEN;7217.354;7242.226;7152.954
AIA;BFA;6596.8;6596.8;6547.668
AIA;BGD;14548.35;14548.35;14561.87
AIA;BGR;8365.194;8365.194;8494.871
AIA;BHR;11330.65;11330.65;11327.4
AIA;BHS;1660.373;1660.373;1686.816
AIA;BIH;7954.177;7954.177;7912.051
AIA;BLR;8426.104;8426.104;8463.621
AIA;BLZ;2728.327;2728.327;2687.769
AIA;BMU;1577.063;1577.063;1582.113
AIA;BOL;3904.127;4158.275;3985.427
AIA;BRA;4977.742;4132.483;4549.716
AIA;BRB;678.8924;678.8924;677.412
AIA;BRN;17448.25;17448.25;17460.93
AIA;BTN;14158.53;14158.53;14193.93
AIA;BWA;10755.58;10755.58;10732.77
AIA;CAF;8986.486;8986.486;8952.078
AIA;CAN;3217.205;3246.005;3993.272
AIA;CCK;17786.57;17786.57;.
AIA;CHE;7076.804;7076.804;7100.076
AIA;CHL;5812.355;5812.355;5792.192
AIA;CHN;13563.45;13563.45;14003.87
AIA;CIV;6564.114;6380.052;6471.648
AIA;CMR;8254.07;8254.07;8180.709
AIA;COG;8933.88;8933.88;8814.168
AIA;COK;11407.72;11407.72;11386.74
AIA;COL;1997.527;1997.527;1884.304
AIA;COM;12126.61;12126.61;12179.98
AIA;CPV;4229.038;4229.038;4156.071
AIA;CRI;2442.21;2442.21;2449.388
AIA;CUB;2085.536;2085.536;1790.996
AIA;CXR;18545.94;18545.94;.
AIA;CYM;1933.212;1933.212;1931.98
AIA;CYP;9421.874;9421.874;9424.984
AIA;CZE;7588.314;7588.314;7669.871
AIA;DEU;7065.73;7509.339;7267.052
AIA;DJI;11281.44;11281.44;11281.81
AIA;DMA;370.8826;370.8826;363.6189
AIA;DNK;7455.702;7455.702;7382.494
AIA;DOM;710.1719;710.1719;745.2693
AIA;DZA;6708.63;6708.63;6742.428
AIA;ECU;2658.563;2658.563;2830.943
AIA;EGY;9412.407;9412.407;9400.008
AIA;ERI;10700.66;10700.66;10760.84
AIA;ESH;5184.992;5184.992;5160.749
AIA;ESP;6138.721;6138.721;6212.857
AIA;EST;8157.063;8157.063;8209.593
AIA;ETH;10940.08;10940.08;10933.79
AIA;FIN;8160.294;8160.294;8136.707
AIA;FJI;13566.02;13566.02;13576.69
AIA;FLK;7798.218;7798.218;7802.906
AIA;FRA;6710.57;6710.57;6743.427
AIA;FRO;6504.594;6504.594;6505.925
AIA;FSM;14704.03;14704.03;15133.07
AIA;GAB;8154.083;8154.083;8233.01
AIA;GBR;6574.204;6574.204;6522.121
AIA;GEO;10078.81;10078.81;9991.987
AIA;GHA;6953.366;6953.366;6881.755
AIA;GIB;5960.349;5960.349;5961.704
AIA;GIN;5192.66;5192.66;5501.251
AIA;GLP;284.5707;284.5707;271.6314
AIA;GMB;4985.465;4985.465;5018.677
AIA;GNB;5131.831;5131.831;5149.249
AIA;GNQ;7970.402;7970.402;8074.081
AIA;GRC;8509.137;8509.137;8482.409
AIA;GRD;699.3012;699.3012;691.3004
AIA;GRL;5187.219;5187.219;5441.19
AIA;GTM;2954.631;2954.631;2970.414
AIA;GUF;1883.692;1883.692;1847.333
AIA;GUY;1380.743;1380.743;1407.919
AIA;HKG;15517.92;15517.92;15510.35
AIA;HND;2622.046;2622.046;2633.416
AIA;HRV;7736.063;7736.063;7765.035
AIA;HTI;979.3344;979.3344;988.9021
AIA;HUN;7949.861;7949.861;7967.514
AIA;IDN;18292.94;18292.94;18229.05
AIA;IND;13294.82;13294.82;13783.06
AIA;IRL;6217.235;6217.235;6169.342
AIA;IRN;10898.14;10898.14;10964.16
AIA;IRQ;10443.62;10443.62;10467.63
AIA;ISL;5965.551;5965.551;5994.495
AIA;ISR;9657.363;9657.363;9672.808
AIA;ITA;7496.875;7496.875;7451.881
AIA;JAM;1452.869;1452.869;1474.257
AIA;JOR;9765.969;9765.969;9765.093
AIA;JPN;13571.93;13571.93;13655.95
AIA;KAZ;12066.74;11133.47;11368.49
AIA;KEN;11108.07;11108.07;11137.53
AIA;KGZ;11970.53;11970.53;12007.24
AIA;KHM;16464.18;16464.18;16420.21
AIA;KIR;13507.8;13507.8;13404.54
AIA;KNA;110.3055;110.3055;540.1471
AIA;KOR;13743.52;13743.52;13820.62
AIA;KWT;10941.74;10941.74;10947.35
AIA;LAO;15711.67;15711.67;15755.51
AIA;LBN;9655.041;9655.041;9661.877
AIA;LBR;5818.604;5818.604;5866.198
AIA;LBY;7669.443;7669.443;7941.704
AIA;LCA;517.793;517.793;521.1418
AIA;LKA;15094.98;15094.98;15083.44
AIA;LSO;11048.21;11048.21;11067.5
AIA;LTU;8269.709;8269.709;8172.201
AIA;LUX;6993.768;6993.768;6988.255
AIA;LVA;8156.395;8156.395;8168.532
AIA;MAC;15512.78;15512.78;.
AIA;MAR;5811.697;5811.697;5817.067
AIA;MDA;8686.297;8686.297;8682.222
AIA;MDG;12758.88;12758.88;12764.75
AIA;MDV;14654.97;14654.97;14666.29
AIA;MEX;3798.638;3798.638;4039.306
AIA;MHL;13441.06;13441.06;13535.72
AIA;MKD;8230.904;8230.904;8240.978
AIA;MLI;5921.195;5921.195;5997.797
AIA;MLT;7746.688;7746.688;7742.436
AIA;MMR;15522.93;15522.93;15396.66
AIA;MNG;12606.91;12606.91;12593.51
AIA;MNP;15153.56;15153.56;15164.17
AIA;MOZ;11437.66;11437.66;11543.02
AIA;MRT;4965.889;4965.889;5085.2
AIA;MSR;191.4117;191.4117;.
AIA;MTQ;454.8102;454.8102;454.8157
AIA;MUS;13816.65;13816.65;13820.5
AIA;MWI;11209.52;11209.52;11286.18
AIA;MYS;17129.25;17129.25;17170.33
AIA;NAM;9826.64;9826.64;9804.254
AIA;NCL;14865.49;14865.49;14879.73
AIA;NER;6959.764;6959.764;7256.129
AIA;NFK;14733.37;14733.37;14724.08
AIA;NGA;7316.091;7620.932;7501.903
AIA;NIC;2584.515;2584.515;2566.351
AIA;NIU;12380.23;12380.23;12376.87
AIA;NLD;6931.505;6931.505;6945.927
AIA;NOR;7370.367;7370.367;7315.975
AIA;NPL;13891.39;13891.39;13868.5
AIA;NRU;14230.17;14230.17;14230.95
AIA;NZL;13963.56;13963.56;14053.01
AIA;OMN;12175.68;12175.68;12102.47
AIA;PAK;12622.37;12622.37;12781.52
AIA;PAL;9648.739;9648.739;9673.419
AIA;PAN;2053.092;2053.092;2117.037
AIA;PCN;8709.978;8709.978;.
AIA;PER;3707.215;3707.215;3614.639
AIA;PHL;16352.84;16352.84;16474.15
AIA;PLW;16598.35;16598.35;16596.66
AIA;PNG;16636.75;16636.75;16551.81
AIA;POL;8025.102;8025.102;7921.351
AIA;PRI;324.5992;324.5992;336.0139
AIA;PRK;13599.25;13599.25;13529.36
AIA;PRT;5655.651;5655.651;5652.188
AIA;PRY;4873.046;4873.046;4888.881
AIA;PYF;10264.94;10264.94;10268.92
AIA;QAT;11459.47;11459.47;11449.87
AIA;REU;13619.2;13619.2;13623.27
AIA;ROM;8547.076;8547.076;8473.731
AIA;RUS;9001.682;9001.682;9613.799
AIA;RWA;10415.35;10415.35;10401.42
AIA;SAU;11057.99;11057.99;10777.15
AIA;SDN;10051.97;10051.97;10044.82
AIA;SEN;4874.319;4874.319;4932.216
AIA;SGP;17433.24;17433.24;17433.05
AIA;SHN;7344.848;7344.848;7132.516
AIA;SLB;15296.01;15296.01;15308.16
AIA;SLE;5481.237;5481.237;5552.971
AIA;SLV;2835.996;2835.996;2831.233
AIA;SMR;7479.189;7479.189;7478.301
AIA;SOM;11885.28;11885.28;11773.27
AIA;SPM;3229.092;3229.092;3247.911
AIA;STP;7876.781;7876.781;7867.305
AIA;SUR;1616.524;1616.524;1709.84
AIA;SVK;7801.975;7801.975;7931.237
AIA;SVN;7620.428;7620.428;7642.857
AIA;SWE;7781.382;7781.382;7652.856
AIA;SWZ;11307.62;11307.62;11336.15
AIA;SYC;13191.42;13191.42;13193.06
AIA;SYR;9740.081;9740.081;9749.264
AIA;TCA;918.5014;918.5014;927.9425
AIA;TCD;8351.872;8351.872;8511.304
AIA;TGO;7101.722;7101.722;7051.194
AIA;THA;16046.65;16046.65;16049.28
AIA;TJK;11963.44;11963.44;11968.77
AIA;TKL;12319.73;12319.73;12273.77
AIA;TKM;11291.61;11291.61;11298.68
AIA;TMP;18610.23;18610.23;18617.54
AIA;TON;12972.39;12972.39;12942.69
AIA;TTO;860.368;860.368;880.9977
AIA;TUN;7350.259;7350.259;7365.967
AIA;TUR;8862.689;9214.08;9149.843
AIA;TUV;13234.22;13234.22;13287.71
AIA;TWN;15188.89;15188.89;15284.21
AIA;TZA;11557.67;11159.3;11274.95
AIA;UGA;10602.5;10602.5;10574.45
AIA;UKR;8711.546;8711.546;8944.029
AIA;URY;5958.545;5958.545;5875.625
AIA;USA;2717.069;2664.217;3796.479
AIA;UZB;11788.01;11788.01;11768.33
AIA;VCT;591.869;591.869;594.9724
AIA;VEN;946.1678;946.1678;1076.076
AIA;VGB;165.8035;165.8035;162.4788
AIA;VNM;15503.53;15503.53;16255.26
AIA;VUT;14614.55;14614.55;14633.69
AIA;WLF;12887.44;12887.44;12880.36
AIA;WSM;14169.17;14169.17;12442.7
AIA;YEM;11231.5;11231.5;11290.95
AIA;YUG;8101.416;8101.416;8121.36
AIA;ZAF;10390.02;11008.9;10965.43
AIA;ZAR;8943.317;8943.317;9471.245
AIA;ZMB;10685.62;10685.62;10653.32
AIA;ZWE;11045.85;11045.85;10999.23
ALB;ABW;9091.742;9091.742;9091.575
ALB;AFG;4342.117;4342.117;4250.738
ALB;AGO;5623.827;5623.827;5708.833
ALB;AIA;8108.476;8108.476;8114.945
ALB;ALB;63.77311;63.77311;73.1558
ALB;AND;1519.551;1519.551;1523.718
ALB;ANT;9028.003;9028.003;8906.541
ALB;ARE;3702.809;3702.809;3723.028
ALB;ARG;11632.19;11632.19;11662.56
ALB;ARM;2077.855;2077.855;2084.606
ALB;ATG;8082.156;8082.156;8093.356
ALB;AUS;15722.44;15620.51;15208.5
ALB;AUT;812.9326;812.9326;848.8387
ALB;AZE;2520.89;2520.89;2437.057
ALB;BDI;5067.598;5067.598;5049.444
ALB;BEL;1589.107;1589.107;1609.068
ALB;BEN;4249.507;4228.538;4105.731
ALB;BFA;3845.117;3845.117;3876.384
ALB;BGD;6719.066;6719.066;6730.717
ALB;BGR;324.0465;324.0465;464.8647
ALB;BHR;3285.379;3285.379;3273.008
ALB;BHS;8763.203;8763.203;8766.026
ALB;BIH;303.8697;303.8697;376.4586
ALB;BLR;1505.639;1505.639;1517.909
ALB;BLZ;10230.51;10230.51;10193.36
ALB;BMU;7305.79;7305.79;7305.367
ALB;BOL;11056.12;11008.7;10935.63
ALB;BRA;9943.985;9414.849;9388.915
ALB;BRB;8181.91;8181.91;8182.64
ALB;BRN;10082.97;10082.97;10068.92
ALB;BTN;6426.47;6426.47;6456.817
ALB;BWA;7381.93;7381.93;7211.846
ALB;CAF;4114.247;4114.247;4032.175
ALB;CAN;7606.625;7255.303;7842.518
ALB;CCK;9878.188;9878.188;.
ALB;CHE;1167.984;1167.984;1169.541
ALB;CHL;12432.5;12432.5;12433.14
ALB;CHN;7686.079;7686.079;8026.048
ALB;CIV;4655.998;4573.964;4602.338
ALB;CMR;4253.419;4253.419;4016.087
ALB;COG;5092.883;5092.883;5071.78
ALB;COK;17792.69;17792.69;17764.54
ALB;COL;10083.01;10083.01;9975.874
ALB;COM;6371.083;6371.083;6393.71
ALB;CPV;5090.82;5090.82;5064.837
ALB;CRI;10418.61;10418.61;10431.94
ALB;CUB;9295.044;9295.044;9182.883
ALB;CXR;10442.01;10442.01;.
ALB;CYM;9502.166;9502.166;9510.593
ALB;CYP;1366.294;1366.294;1363.566
ALB;CZE;1060.922;1060.922;1037.847
ALB;DEU;1493.096;1336.744;1383.712
ALB;DJI;4015.761;4015.761;4002.986
ALB;DMA;8173.444;8173.444;8170.643
ALB;DNK;1679.912;1679.912;1744.193
ALB;DOM;8638.148;8638.148;8653.2
ALB;DZA;1533.738;1533.738;1550.225
ALB;ECU;10728.15;10728.15;10900.37
ALB;EGY;1623.328;1623.328;1599.466
ALB;ERI;3426.688;3426.688;3463.064
ALB;ESH;3392.319;3392.319;3452.599
ALB;ESP;1977.061;1977.061;1931.682
ALB;EST;2041.537;2041.537;2039.758
ALB;ETH;4050.716;4050.716;4007.51
ALB;FIN;2122.475;2122.475;2256.391
ALB;FJI;16745.12;16745.12;16719.61
ALB;FLK;12773.21;12773.21;12755.85
ALB;FRA;1603.534;1603.534;1499.451
ALB;FRO;2900.948;2900.948;2922.655
ALB;FSM;13196.33;13196.33;12815.07
ALB;GAB;4676.458;4676.458;4697.156
ALB;GBR;1895.345;1895.345;2040.187
ALB;GEO;2076.242;2076.242;1991.544
ALB;GHA;4453.75;4453.75;4373.962
ALB;GIB;2251.487;2251.487;2251.465
ALB;GIN;4965.696;4965.696;4734.164
ALB;GLP;8153.266;8153.266;8125.994
ALB;GMB;4694.403;4694.403;4668.835
ALB;GNB;4758.288;4758.288;4736.894
ALB;GNQ;4325.311;4325.311;4407.044
ALB;GRC;500.1241;500.1241;451.4164
ALB;GRD;8432.149;8432.149;8426.012
ALB;GRL;5089.978;5089.978;5059.969
ALB;GTM;10563.5;10563.5;10583.16
ALB;GUF;8166.574;8166.574;8202.585
ALB;GUY;8516.926;8516.926;8527.415
ALB;HKG;8747.532;8747.532;8745.475
ALB;HND;10354.04;10354.04;10316.36
ALB;HRV;585.956;585.956;552.6649
ALB;HTI;8840.73;8840.73;8843.519
ALB;HUN;689.0358;689.0358;695.8069
ALB;IDN;10212.24;10212.24;10248.75
ALB;IND;5322.44;5322.44;5735.209
ALB;IRL;2355.755;2355.755;2401.968
ALB;IRN;2808.604;2808.604;2871.7
ALB;IRQ;2343.134;2343.134;2361.795
ALB;ISL;3675.061;3675.061;3679.853
ALB;ISR;1680.884;1680.884;1682.971
ALB;ITA;611.7626;611.7626;722.9528
ALB;JAM;9240.724;9240.724;9258.921
ALB;JOR;1773.421;1773.421;1761.606
ALB;JPN;9501.873;9501.873;9382.621
ALB;KAZ;4615.345;4033.054;4113.149
ALB;KEN;5045.083;5045.083;5043.439
ALB;KGZ;4444.737;4444.737;4444.966
ALB;KHM;8762.518;8762.518;8714.245
ALB;KIR;14570.17;14570.17;14634.8
ALB;KNA;8144.748;8144.748;8038.321
ALB;KOR;8562.792;8562.792;8665.202
ALB;KWT;2868.303;2868.303;2865.913
ALB;LAO;8119.246;8119.246;8209.375
ALB;LBN;1609.733;1609.733;1605.585
ALB;LBR;4933.823;4933.823;4899.065
ALB;LBY;1126.319;1126.319;1117.773
ALB;LCA;8230.828;8230.828;8236.237
ALB;LKA;7028.389;7028.389;7000.817
ALB;LSO;7902.8;7902.8;7892.095
ALB;LTU;1540.066;1540.066;1593.107
ALB;LUX;1404.884;1404.884;1425.834
ALB;LVA;1765.015;1765.015;1774.892
ALB;MAC;8700.824;8700.824;.
ALB;MAR;2473.619;2473.619;2493.35
ALB;MDA;955.9489;955.9489;976.576
ALB;MDG;7283.476;7283.476;7295.459
ALB;MDV;6737.666;6737.666;6758.634
ALB;MEX;10807.12;10807.12;10737.21
ALB;MHL;13898.79;13898.79;13803.89
ALB;MKD;155.9628;155.9628;168.1648
ALB;MLI;4178.792;4178.792;4071.517
ALB;MLT;759.1236;759.1236;750.625
ALB;MMR;7666.058;7666.058;7577.652
ALB;MNG;6559.96;6559.96;6500.372
ALB;MNP;11641.92;11641.92;11655.07
ALB;MOZ;7605.371;7605.371;7097.157
ALB;MRT;4264.968;4264.968;4175.767
ALB;MSR;8144.219;8144.219;.
ALB;MTQ;8197.883;8197.883;8193.652
ALB;MUS;7871.458;7871.458;7862.411
ALB;MWI;6321.25;6321.25;6363.684
ALB;MYS;9108.602;9108.602;9263.163
ALB;NAM;7117.55;7117.55;7031.814
ALB;NCL;16267.53;16267.53;16226.84
ALB;NER;3539.309;3539.309;3342.36
ALB;NFK;16854.55;16854.55;16862.96
ALB;NGA;4207.215;3788.67;3946.62
ALB;NIC;10434.08;10434.08;10418.4
ALB;NIU;17383.68;17383.68;17404.11
ALB;NLD;1664.815;1664.815;1652.268
ALB;NOR;2160.437;2160.437;2271.863
ALB;NPL;6050.166;6050.166;6012.952
ALB;NRU;14417.34;14417.34;14430.93
ALB;NZL;17971.9;17971.9;17853.96
ALB;OMN;4096.846;4096.846;4039.043
ALB;PAK;4709.623;4709.623;4761.674
ALB;PAL;1700.268;1700.268;1701.39
ALB;PAN;10127.47;10127.47;10191.83
ALB;PCN;16723.36;16723.36;.
ALB;PER;11472.13;11472.13;11370.4
ALB;PHL;9850.101;9850.101;10011.04
ALB;PLW;11474.01;11474.01;11479.25
ALB;PNG;13790.3;13790.3;13639.35
ALB;POL;1218.313;1218.313;1191.41
ALB;PRI;8344.56;8344.56;8368.077
ALB;PRK;8371.93;8371.93;8391.325
ALB;PRT;2472.398;2472.398;2481.031
ALB;PRY;10877.48;10877.48;10823.77
ALB;PYF;17197.47;17197.47;17213.87
ALB;QAT;3422.078;3422.078;3402.381
ALB;REU;7839.226;7839.226;7842.401
ALB;ROM;617.6277;617.6277;684.9103
ALB;RUS;2063.678;2063.678;2777.355
ALB;RWA;4925.967;4925.967;4909.097
ALB;SAU;3104.873;3104.873;2940.637
ALB;SDN;3119.727;3119.727;3187.563
ALB;SEN;4656.532;4656.532;4614.387
ALB;SGP;9424.125;9424.125;9420.047
ALB;SHN;6892.819;6892.819;7065.404
ALB;SLB;14760.26;14760.26;14734.42
ALB;SLE;4893.526;4893.526;4843.656
ALB;SLV;10535.93;10535.93;10539.75
ALB;SMR;666.4761;666.4761;680.5862
ALB;SOM;5067.311;5067.311;4871.128
ALB;SPM;5871.867;5871.867;5879.949
ALB;STP;4764.449;4764.449;4729.894
ALB;SUR;8338.317;8338.317;8319.723
ALB;SVK;788.7294;788.7294;841.7741
ALB;SVN;678.3095;678.3095;691.6104
ALB;SWE;2006.998;2006.998;1995.412
ALB;SWZ;7621.19;7621.19;7617.212
ALB;SYC;6266.362;6266.362;6252.861
ALB;SYR;1694.973;1694.973;1661.801
ALB;TCA;8536.265;8536.265;8550.062
ALB;TCD;3280.218;3280.218;3352.695
ALB;TGO;4321.444;4321.444;4205.431
ALB;THA;8241.192;8241.192;8249.614
ALB;TJK;4136.511;4136.511;4156.687
ALB;TKL;16251.92;16251.92;16306.41
ALB;TKM;3299.434;3299.434;3345.862
ALB;TMP;11960.79;11960.79;11975.31
ALB;TON;17378.83;17378.83;17366.71
ALB;TTO;8516.849;8516.849;8523.689
ALB;TUN;968.0001;968.0001;1021.8
ALB;TUR;765.4231;1110.814;1048.17
ALB;TUV;15853.2;15853.2;15770.13
ALB;TWN;9109.091;9109.091;9136.481
ALB;TZA;5719.308;5530.625;5541.962
ALB;UGA;4740.878;4740.878;4679.687
ALB;UKR;1303.97;1303.97;1369.845
ALB;URY;11489.65;11489.65;11430.95
ALB;USA;7439.631;7770.42;8882.747
ALB;UZB;4072.698;4072.698;4020.816
ALB;VCT;8309.629;8309.629;8313.756
ALB;VEN;8971.885;8971.885;9085.091
ALB;VGB;8219.744;8219.744;8223.796
ALB;VNM;8172.986;8172.986;8733.453
ALB;VUT;16048.52;16048.52;15973.84
ALB;WLF;16548.34;16548.34;16563
ALB;WSM;15940.78;15940.78;16786.18
ALB;YEM;3720.742;3720.742;3801.053
ALB;YUG;393.4831;393.4831;338.0825
ALB;ZAF;8378.26;7514.299;7854.973
ALB;ZAR;5099.663;5099.663;5187.707
ALB;ZMB;6381.482;6381.482;6221.803
ALB;ZWE;6686.429;6686.429;6740.386
AND;ABW;7572.788;7572.788;7570.083
AND;AFG;5806.359;5806.359;5712.403
AND;AGO;5837.088;5837.088;5958.821
AND;AIA;6589.531;6589.531;6593.265
AND;ALB;1519.551;1519.551;1523.718
AND;AND;8.005398;8.005398;11.22738
AND;ANT;7510.184;7510.184;7386.338
AND;ARE;5209.695;5209.695;5239.465
AND;ARG;10534.54;10534.54;10537.61
AND;ARM;3563.803;3563.803;3565.946
AND;ATG;6565.212;6565.212;6574.278
AND;AUS;17230.53;17137.68;16706.35
AND;AUT;1322.201;1322.201;1229.578
AND;AZE;3989.107;3989.107;3903.907
AND;BDI;5822.925;5822.925;5833.506
AND;BEL;952.5;952.5;955.182
AND;BEN;4019.15;4008.764;3872.682
AND;BFA;3371.456;3371.456;3399.226
AND;BGD;8174.574;8174.574;8183.296
AND;BGR;1781.612;1781.612;1910.97
AND;BHR;4788.091;4788.091;4781.881
AND;BHS;7282.864;7282.864;7279.874
AND;BIH;1380.175;1380.175;1340.782
AND;BLR;2286.099;2286.099;2303.112
AND;BLZ;8757.089;8757.089;8711.583
AND;BMU;5821.214;5821.214;5813.321
AND;BOL;9673.922;9671.341;9586.211
AND;BRA;8853.326;8221.112;8274.031
AND;BRB;6678.091;6678.091;6678.375
AND;BRN;11525.79;11525.79;11510.93
AND;BTN;7857.009;7857.009;7884.57
AND;BWA;7893.741;7893.741;7757.258
AND;CAF;4568.265;4568.265;4503.615
AND;CAN;6296.456;5947.019;6634.502
AND;CCK;11386.56;11386.56;.
AND;CHE;681.8435;681.8435;701.218
AND;CHL;11200.91;11200.91;11208.89
AND;CHN;8764.593;8764.593;9136.144
AND;CIV;4174.22;4026.791;4103.513
AND;CMR;4414.949;4414.949;4199.048
AND;COG;5383.058;5383.058;5343.604
AND;COK;17089.32;17089.32;17043.52
AND;COL;8567.797;8567.797;8458.034
AND;COM;7379.25;7379.25;7425.88
AND;CPV;3890.611;3890.611;3849.207
AND;CRI;8906.517;8906.517;8914.802
AND;CUB;7824.306;7824.306;7690.846
AND;CXR;11961.51;11961.51;.
AND;CYM;8010.3;8010.3;8011.657
AND;CYP;2861.284;2861.284;2863.465
AND;CZE;1302.353;1302.353;1357.724
AND;DEU;1080.611;1427.727;1182.827
AND;DJI;5287.48;5287.48;5288.321
AND;DMA;6660.167;6660.167;6655.732
AND;DNK;1668.749;1668.749;1642.14
AND;DOM;7120.631;7120.631;7131.905
AND;DZA;643.623;643.623;781.0697
AND;ECU;9215.95;9215.95;9388.166
AND;EGY;2985.844;2985.844;2973.146
AND;ERI;4669.943;4669.943;4726.443
AND;ESH;2163.826;2163.826;2241.056
AND;ESP;492.9274;492.9274;519.3864
AND;EST;2464.161;2464.161;2477.954
AND;ETH;5203.134;5203.134;5180.944
AND;FIN;2526.079;2526.079;2595.897
AND;FJI;17306.23;17306.23;17269.18
AND;FLK;11941.49;11941.49;11942.29
AND;FRA;711.5485;711.5485;546.5107
AND;FRO;2239.791;2239.791;2242.259
AND;FSM;14049.99;14049.99;13754.69
AND;GAB;4753.982;4753.982;4817.105
AND;GBR;1009.577;1009.577;1140.947
AND;GEO;3538.256;3538.256;3446.755
AND;GHA;4116.134;4116.134;4027.621
AND;GIB;921.2926;921.2926;923.6544
AND;GIN;4036.716;4036.716;3902.684
AND;GLP;6638.16;6638.16;6608.92
AND;GMB;3672.97;3672.97;3667.351
AND;GNB;3791.846;3791.846;3786.448
AND;GNQ;4373.242;4373.242;4501.465
AND;GRC;1947.636;1947.636;1915.178
AND;GRD;6926.07;6926.07;6919.21
AND;GRL;4099.918;4099.918;4123.298
AND;GTM;9085.305;9085.305;9097.853
AND;GUF;6739.776;6739.776;6775.742
AND;GUY;7044.977;7044.977;7058.994
AND;HKG;10060.04;10060.04;10049.54
AND;HND;8861.475;8861.475;8821.16
AND;HRV;1210.269;1210.269;1221.601
AND;HTI;7326.139;7326.139;7324.403
AND;HUN;1484.944;1484.944;1491.841
AND;IDN;11727.25;11727.25;11757.31
AND;IND;6800.609;6800.609;7236.318
AND;IRL;1335.314;1335.314;1336.74
AND;IRN;4317.099;4317.099;4381.304
AND;IRQ;3861.061;3861.061;3882.238
AND;ISL;2833.952;2833.952;2831.33
AND;ISR;3140.696;3140.696;3152.961
AND;ITA;909.03;909.03;898.0082
